	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_estimator_config__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
199	0.6037654768225306	4.555121308203188	0.02309107007540168	9.912690909285132	358	0.36266419263961386	3	246	-37.928585	-226.30623	-2.437271	-179.89725	-0.46525764	-89.40691	106.12997	176
200	0.8678192078839669	0.5736346438612391	0.042788858782385704	4.38918649326987	245	0.0002382635673565278	2	225	-37.569767	-226.11955	-2.568427	-179.07248	-0.41672713	-89.14939	105.92118	45
201	0.7901168848294855	4.186851491856451	0.02290195207080483	7.482122917723088	102	0.000429884507154423	5	174	-38.075912	-226.21404	-2.475524	-179.65932	-0.43225533	-89.371414	106.03078	153
202	0.6002591154067977	3.116150729465938	0.01878544769467377	8.387260941014805	319	0.6414264792036003	4	163	-37.99146	-226.25137	-2.4224207	-179.65996	-0.5142679	-89.3679	106.04688	151
203	0.9753775679824459	0.671103156911393	0.09289860890216547	9.662058267366382	218	0.05910150250476267	4	153	-37.815765	-226.26137	-2.5600827	-178.78017	-0.4314525	-89.16978	105.87385	49
204	0.6031037610346025	2.819415303859215	0.1145446660432761	1.6166141238461882	141	0.020663648693574215	6	194	-93.655075	-226.33377	-2.4721239	-179.18285	-0.39374718	-100.40751	102.106155	274
205	0.9116853724334674	1.7694324803614387	0.013343483597955818	2.1353527978624256	314	0.050488208430834035	8	221	-110.51212	-226.38487	-2.484686	-178.92242	-0.32929328	-103.72667	102.08628	290
206	0.9273343511222889	3.295585647002071	0.0444891727117629	8.939362321849929	81	0.008335615966299014	6	219	-37.934464	-226.37856	-2.4504225	-179.95137	-0.47167468	-89.437294	106.16007	200
207	0.6562688487518247	1.2486981125894336	0.023078693767241396	9.333203306643009	214	0.01361699365473585	3	245	-37.970238	-226.28172	-2.4588804	-179.87688	-0.4471807	-89.406975	106.11204	177
208	0.8456187353543083	2.7824198951684593	0.03428511122647517	3.214034801251387	142	0.015278275941946258	10	235	-44.733566	-215.52194	-2.472488	-177.96703	-0.32398272	-88.2038	101.52553	6
209	0.8591555741022141	0.9330805012628695	0.017305526175026165	1.253487675778012	322	0.0001362947582283776	5	156	-109.65411	-226.38725	-2.4748595	-180.0162	-0.3103874	-103.76857	102.28355	291
210	0.8280826194653675	0.711735681675465	0.013499956246642561	9.980631898361999	265	0.01085869861374345	5	196	-37.979057	-226.3478	-2.450883	-179.80092	-0.5039621	-89.41653	106.105835	186
211	0.8606472654946373	1.7586806375064092	0.013970681195037126	2.902003501518161	219	0.08349850615966621	8	160	-92.16542	-226.3267	-2.4782047	-179.45697	-0.5912993	-100.20372	102.13424	273
212	0.8098192261770758	2.019145663613222	0.03579999743348364	9.762402894659477	310	0.00046719535565160257	6	238	-37.848217	-226.39578	-2.457665	-179.77989	-0.5259837	-89.401505	106.12672	171
213	0.9578192011007859	4.779270222426559	0.14142819597627412	7.768779232582318	387	0.011357995997734792	3	162	-37.918377	-226.21523	-2.5014484	-179.43597	-0.4960629	-89.313416	105.98404	106
214	0.7626749032763523	4.928577538007967	0.017690019166437133	8.681086442453221	174	0.0017269363010920062	2	217	-37.94307	-226.35376	-2.4583018	-179.95416	-0.45787862	-89.43343	106.15291	199
215	0.8671284647577286	4.727263099036646	0.0994342603210204	8.12460397296087	374	0.0016291170129215965	5	177	-38.023693	-226.23259	-2.4019785	-179.26378	-0.51173455	-89.28676	105.95741	84
216	0.8799928835327425	0.16052126360638108	0.01125303152476199	2.6859202191815146	358	0.03350022393374242	6	159	-122.697365	-226.31825	-2.477724	-179.4687	-0.3101811	-106.25444	102.51806	296
217	0.9189430840300671	0.3082377742875483	0.16326651260362246	7.951186814103346	82	0.012036001060660512	9	193	-37.83564	-226.39804	-2.535436	-175.3666	-0.47755602	-88.52265	105.197914	11
218	0.753628636591137	3.888088202295458	0.036300856306911086	6.594036066922688	149	0.009710472551704728	10	169	-37.943207	-226.29642	-2.460421	-179.66536	-0.457003	-89.36449	106.072624	149
219	0.6572886596499882	3.946813032414575	0.026469953717305303	6.524111286735979	82	0.04021515482997706	6	211	-38.036663	-226.40047	-2.4251301	-179.84883	-0.39938277	-89.422104	106.153244	193
220	0.9485328373062547	1.8989528008787666	0.012940228264017997	2.5482386360731435	129	0.00048005829554486886	6	151	-37.84527	-226.44975	-2.4602392	-179.5975	-0.30564952	-89.33168	106.15132	117
221	0.9642869464011874	3.4315651441135215	0.05700733089366252	9.502767626015995	218	0.00011648779265639508	9	170	-37.937702	-226.14124	-2.4619832	-179.3958	-0.557658	-89.298874	105.94446	88
222	0.644008355192629	4.6956780463166785	0.0192976260890951	8.539115846776067	292	0.0013437590756605557	6	162	-37.993187	-226.2839	-2.3546999	-179.62381	-0.4933489	-89.34979	106.06775	130
223	0.8299471953062045	4.603227066862378	0.18620379642849808	6.092058090879538	318	0.36352407176092344	8	171	-37.934776	-226.32152	-2.47168	-179.83623	-0.59022266	-89.430885	106.08792	197
224	0.6584324463845731	4.159896183182681	0.13938581797049507	1.8080912721472666	114	0.02407021174108755	7	245	-87.367004	-226.35976	-2.4795017	-179.14378	-0.33920524	-99.13785	102.2606	262
225	0.8632094522675825	4.6218755773204245	0.1749375889029336	6.578939323715629	323	0.003387494775140298	7	187	-38.01253	-226.28674	-2.4762692	-179.55685	-0.4861437	-89.36371	106.02867	147
226	0.8755736123822488	0.3384179912905708	0.011817149110322984	2.5299770553240464	387	0.0005961570081753816	8	196	-124.778404	-226.33385	-2.513504	-178.46913	-0.38217217	-106.49541	102.406044	297
227	0.7541331330260096	3.8003426852088067	0.04682956727047708	3.925844480173842	195	0.004640824844761389	3	163	-57.73984	-214.78027	-2.4732776	-179.31259	-0.3250313	-90.9262	100.35663	224
228	0.6644420054020241	4.935778267208753	0.0168379756253502	4.461521442839645	290	0.05797470099545891	2	153	-37.7927	-226.42133	-2.5340762	-179.17499	-0.30423635	-89.24547	106.044014	74
229	0.6760703502623886	4.305434104909001	0.06736863019750824	5.773311688732338	121	0.33291734639414944	2	242	-37.81671	-225.98103	-2.4737914	-179.2698	-0.45655587	-89.19957	105.89936	55
230	0.6852902170574451	1.5467753475283577	0.0629122461226595	7.695041510425937	282	0.0019088605294925226	5	215	-37.907368	-226.35852	-2.4541185	-179.53099	-0.5087808	-89.35197	106.05888	131
231	0.8933963881244968	4.45341959426755	0.025458697531682686	1.289066365895552	189	0.03661618877571874	2	235	-76.675705	-226.39432	-2.4841962	-179.08319	-0.3398772	-96.99545	102.67672	251
232	0.7835822391269575	1.6353317695695586	0.011259972983798616	7.4144423359072364	272	0.0041080090379790315	6	171	-38.08426	-226.25688	-2.4855363	-179.1881	-0.40826115	-89.28461	105.94645	83
233	0.9746139054680123	3.8609416077854855	0.16130589003016246	5.158573390143404	82	0.18011616926858828	4	201	-37.433628	-226.13046	-2.4963334	-179.0357	-0.39553076	-89.098335	105.952675	29
234	0.729225241772972	0.6549315105228981	0.1354475111579034	9.854611636449183	265	0.0019073122748384428	9	218	-37.380795	-226.33083	-2.437587	-179.4728	-0.5745055	-89.2393	106.0913	67
235	0.938137518696465	3.862591479292279	0.07677867571379755	6.597979488241372	59	0.016906605371289792	7	186	-38.03716	-226.27852	-2.4764588	-179.52441	-0.4707086	-89.35745	106.01933	138
236	0.7575090298137879	0.7875177525716882	0.0660802273579034	4.214909441013237	331	0.32505494236445276	9	192	-37.754818	-226.33435	-2.6608248	-178.51831	-0.4521868	-89.1441	105.82459	41
237	0.6994364156358289	0.9549827703222493	0.03434010224119504	9.638690861425696	316	0.50569112653967	5	192	-37.613773	-226.35571	-2.4429028	-178.96379	-0.6475193	-89.204735	105.94656	57
238	0.6957502223242668	2.583978357880544	0.015723608991039927	2.0198506940607635	312	0.0348419534430735	8	197	-94.52937	-226.16736	-2.5101662	-178.3636	-0.49614608	-100.41333	101.84966	275
239	0.6895311096304959	2.90025932695651	0.02866827515376769	6.270865873273835	383	0.0048155458546358994	3	195	-37.948723	-226.35649	-2.4979699	-179.28651	-0.4254065	-89.30302	106.00978	92
240	0.6264948628175532	2.8643899785517575	0.013975867656578867	2.929312286598826	122	0.014040145014487228	3	233	-42.077267	-225.84895	-2.472149	-178.55371	-0.31944066	-89.854294	105.23415	218
241	0.6741967955660735	0.192818948122092	0.012283785072005242	1.241965973481285	55	0.0003901343713773981	9	207	-37.674694	-226.37517	-2.460472	-180.07616	-0.3154349	-89.38039	106.24783	159
242	0.7394833013886735	2.332495075746208	0.0954119385561593	8.084568820842723	313	0.36964373921579047	7	191	-37.980747	-226.37175	-2.4393792	-179.02124	-0.55699754	-89.27403	105.93903	79
243	0.9516491729385392	0.22264771995555538	0.05787160541847368	3.0339846252400147	179	0.051102895682358124	6	172	-92.210075	-208.46562	-2.594368	-179.53418	-0.45614436	-96.65208	96.81419	249
244	0.7532250468808864	1.795890631123461	0.013266903153427724	8.387847471518201	171	0.00013404183581972192	2	201	-38.087154	-226.41261	-2.4639933	-179.99539	-0.4512302	-89.48207	106.16344	213
245	0.8478170332374746	2.704261729437262	0.03864392169097433	9.81641095236475	261	0.003818679230089594	4	165	-37.95831	-226.16222	-2.4889736	-179.39168	-0.56072307	-89.31238	105.94168	102
246	0.8645560352225057	1.5351572045752064	0.07272376848856656	5.570730426448421	267	0.001432206755151187	6	226	-37.365597	-225.77345	-2.5162702	-179.12358	-0.41503623	-89.03878	105.856125	21
247	0.6597248116412558	2.4558849124006668	0.049179236533316635	1.0737207429797961	101	0.0005715415245455888	7	247	-82.245026	-226.11311	-2.5360389	-178.55162	-0.358268	-97.960815	102.2216	256
248	0.9395478280612188	3.5800695792725103	0.15491237642879344	7.1373730475778	264	0.039440823837350696	8	247	-37.929012	-226.26514	-2.5067842	-179.58994	-0.76908356	-89.41199	105.97337	183
249	0.9777890486586103	3.1244770925115333	0.10904538242713317	8.430105876105918	67	0.0035551433095119276	4	204	-38.006668	-226.42172	-2.4503126	-179.61398	-0.5643876	-89.41142	106.074036	182
250	0.7388437280884026	3.153801612791513	0.0363917246474013	2.0874508663489615	323	0.008395998612883602	2	187	-89.44933	-226.16913	-2.4989061	-178.67447	-0.50844437	-99.46006	102.008835	266
251	0.6280534755288033	3.584281641113442	0.024253847531571848	7.138876945837121	355	0.21064996474469902	8	237	-37.883003	-226.33589	-2.5043967	-179.59186	-0.49489713	-89.362015	106.06008	143
252	0.9436018690983035	3.502100672123727	0.04862280035112669	2.5719798131116707	309	0.001285750652074435	6	198	-88.70164	-226.45625	-2.4963734	-178.82545	-0.6574366	-99.42744	102.11091	265
253	0.6584382829044182	1.9831424109050728	0.01230183382347509	9.405814190443037	290	0.000782757187465811	8	162	-38.04065	-226.2418	-2.4002697	-179.8258	-0.49897522	-89.401505	106.0809	171
254	0.6174788272896068	2.9421487984366	0.06916218205002905	7.4517520818425425	367	0.0012652457724612232	2	201	-37.973534	-226.38036	-2.4900303	-179.46126	-0.51640624	-89.36432	106.03415	148
255	0.8528293419470221	2.4675869386810327	0.02905174692148435	9.603582200223169	242	0.5148171779866932	8	175	-37.9586	-226.19125	-2.46674	-179.40616	-0.63829684	-89.33221	105.94241	118
256	0.8454628628069811	4.845255988523686	0.013510364190139817	2.7325158603824593	210	0.08448110743072011	7	176	-79.770744	-226.30777	-2.4975014	-179.29265	-0.4182844	-97.65739	102.52563	254
257	0.9189650390462695	4.825218183902833	0.040069076426863304	3.5339861828115424	297	0.0048335998622144405	5	232	-41.22799	-217.90373	-2.4668083	-178.27618	-0.31763393	-88.03847	102.733284	5
258	0.938646964504986	4.835692041021924	0.050757974286417214	3.4604237170768037	232	0.14182912853182378	7	239	-40.05675	-218.36807	-2.4634836	-177.78845	-0.3179469	-87.798935	102.90868	3
259	0.9191497102001475	2.0451551193593582	0.02050304873914365	3.514338621356018	152	0.0034502594810246045	8	164	-56.71661	-213.21422	-2.4700997	-179.6376	-0.3373907	-90.47518	100.0302	221
260	0.8668845974842565	4.670045621664225	0.09367293983704247	5.079797226200286	103	0.00046760689229061707	2	195	-37.231823	-226.0995	-2.4782517	-179.32893	-0.45307934	-89.11832	106.02126	35
261	0.7882121089305977	4.974988019087703	0.17403206321563916	9.118142636441064	319	0.22782833205985098	5	238	-37.830547	-226.32123	-2.45992	-179.82845	-0.5082348	-89.38967	106.1184	166
262	0.7293856074261524	1.0587213264530742	0.051782780500468514	6.492733182580048	397	0.0677602660684003	3	238	-37.775146	-226.26355	-2.523969	-178.37064	-0.81670976	-89.15	105.71975	46
263	0.7370744684698651	1.9470752977669044	0.0977255812129287	2.7338523478402412	185	0.009019287820342479	5	194	-102.028435	-226.2902	-2.493262	-177.62654	-0.4987516	-101.78743	101.69968	284
264	0.764780479819998	1.4827392832657647	0.025420867170445272	7.8734738407104325	311	0.0024506700553200284	3	200	-37.96919	-226.39603	-2.5077422	-178.66498	-0.4954003	-89.206665	105.87183	58
265	0.8129372218932671	3.86745208010568	0.1970269825819877	3.5191672870636834	169	0.0017285854086250526	2	214	-51.821712	-214.0355	-2.4854243	-179.30829	-0.3297743	-89.59614	100.64429	216
266	0.6512366430467552	1.7064614324643987	0.07262083218841366	8.202186174362735	85	0.0001537624511137975	9	235	-37.763424	-226.28394	-2.4808471	-179.8437	-0.45782325	-89.365944	106.124054	150
267	0.9621282476768516	0.35248009009308234	0.028338192147351983	1.1517137751708875	90	0.00026130448872530466	4	157	-88.68309	-226.47	-2.4624615	-180.1011	-0.3124713	-99.60582	102.456474	268
268	0.6222715000173449	3.250492388353037	0.03695454252916271	7.393463401495267	303	0.0011992115053400334	10	229	-37.96898	-226.21295	-2.49145	-179.62025	-0.51554453	-89.36183	106.01434	142
269	0.6059520671138942	2.006831218879368	0.04909088958105361	5.377125918019414	247	0.5347191236179852	9	247	-37.48189	-225.64046	-2.4753923	-178.87325	-0.4836487	-88.99093	105.73976	15
270	0.9106382833975668	1.966016783797749	0.13246885340444758	7.658058713738123	291	0.00022505002043381045	4	214	-37.880142	-226.30211	-2.4221213	-179.0829	-0.45176032	-89.2278	105.96733	63
271	0.663514027523917	0.8273270579205322	0.011804791498404268	3.9185781227855565	279	0.35296486552914486	3	246	-43.07649	-210.95312	-2.481694	-178.87946	-0.32526717	-87.1432	100.48786	2
272	0.7048499240107517	0.7220956677484319	0.048281393142958116	3.839341247283323	343	0.9166533794161115	2	216	-74.91798	-208.56352	-2.5030296	-177.99828	-0.34159443	-92.864876	97.05898	231
273	0.9266307186342984	1.6994109124021235	0.03402600740760936	6.046286782013684	227	0.003512722298945415	9	162	-37.911915	-226.24226	-2.5247304	-179.39401	-0.48043004	-89.31067	105.983154	100
274	0.6064557253159856	0.4766290189606348	0.17547124990134125	6.259150448871943	132	0.02596150299342477	3	185	-37.716225	-226.23987	-2.5411313	-178.3389	-0.6643435	-89.10009	105.74086	31
275	0.7580891896742037	2.535645100734131	0.03813020694651997	2.2110002539559392	371	0.00010695268437953933	7	243	-89.10799	-226.34998	-2.472621	-177.3571	-0.34570664	-99.12667	101.8649	261
276	0.9207416766467348	0.7506067544612323	0.023309147947357327	8.036150859202628	149	0.044520295462336684	4	238	-37.94288	-226.42494	-2.495666	-179.88408	-0.38252017	-89.42601	106.1691	195
277	0.9321899561692011	4.84542358243775	0.03971511408399324	4.513303197796373	219	0.0004774082829998025	6	223	-37.83587	-226.27269	-2.5234869	-179.53615	-0.40903798	-89.315445	106.04764	108
278	0.8059078366910039	1.5768328168433423	0.011431926771229995	1.5807135786562347	328	0.002622065613736545	7	189	-107.29306	-226.40273	-2.496599	-179.95325	-0.38767645	-103.30666	102.22306	289
279	0.8727080313898085	0.8680786185349997	0.06156408241743186	8.710198910057096	367	0.05464582774032955	5	223	-37.82598	-226.36125	-2.4755957	-179.43297	-0.49309313	-89.31777	106.0477	111
280	0.9690255608653554	2.489498970860391	0.037166219221329476	4.785189150259855	264	0.00017523722730763172	3	165	-38.241337	-226.39404	-2.542284	-179.20648	-0.41615853	-89.36006	105.96245	139
281	0.9819466500793805	0.25180771687722847	0.08070401273189431	5.763688098736578	106	0.05381640146944722	6	249	-37.232235	-225.7231	-2.495137	-178.78131	-0.8001509	-89.006386	105.70725	16
282	0.8953922072686185	2.423556298466406	0.010648195732859264	5.637930690400788	191	0.08821115367043476	5	152	-37.98937	-226.45193	-2.4664636	-179.87927	-0.309516	-89.41931	106.19244	189
283	0.9374505641674092	2.482663473851226	0.020344495311595986	4.584422245088871	225	0.004002354077876726	10	207	-37.704742	-226.34001	-2.507922	-179.76192	-0.46116918	-89.35515	106.12561	133
284	0.7625466838734518	2.3723226415554093	0.11630064724653183	3.1906092611423715	320	0.10686604930744051	7	182	-70.81047	-213.75375	-2.472991	-179.22801	-0.34417012	-93.32188	99.107056	235
285	0.7935397241131449	2.9985288633158222	0.01943508326810021	1.2975637529544852	150	0.9760723728123533	7	240	-64.070274	-226.32181	-2.4768052	-179.17474	-0.34317273	-94.47736	103.44871	241
286	0.7384889213205228	0.8828846782889515	0.03651829081909397	7.523866645437243	352	0.010983812770000276	7	234	-37.7642	-226.30084	-2.5119357	-179.30382	-0.723139	-89.320786	105.95268	114
287	0.7359596247406698	3.0019879629203774	0.02449414428671948	2.9381314762313444	138	0.00044631681518147743	4	206	-98.58201	-226.3017	-2.5093656	-179.06538	-0.43955982	-101.37959	101.995895	280
288	0.7142317734575583	0.9090046989146287	0.017282077645767273	7.299933661342236	366	0.0007108674262677287	2	155	-37.807037	-226.28513	-2.516642	-178.29483	-0.4052112	-89.06177	105.79447	23
289	0.7084549032807143	3.7936250374607843	0.031399704810276687	3.526372631860328	69	0.0005690331571806024	4	221	-39.476364	-220.34364	-2.4720414	-179.78032	-0.3131923	-88.47712	104.03831	10
290	0.7559230934898943	0.5170108050361318	0.06556698857512115	6.483119577685004	389	0.0002408791967894985	7	177	-37.955505	-226.27264	-2.591356	-178.53209	-0.54622126	-89.17957	105.777695	52
291	0.834833680736658	4.17583734291472	0.04461566234355175	6.062619693063409	179	0.00011553761197739477	3	174	-38.005047	-226.3176	-2.4657886	-179.71419	-0.45800096	-89.39213	106.081055	167
292	0.739863830320337	2.4776311527982546	0.02328380260994658	5.140773534469289	321	0.47856126472940014	6	207	-37.40742	-226.10179	-2.4825833	-179.109	-0.4597313	-89.1121	105.95152	33
293	0.7960786878103284	4.418435374897024	0.030196852269209925	8.690110832528912	358	0.00029382418072286455	5	250	-37.87554	-226.32793	-2.4589252	-179.79517	-0.4137594	-89.37426	106.128006	155
294	0.8308103791161413	1.0738496758154257	0.06631877646011171	7.192598486186146	96	0.15643488710703154	7	225	-37.88808	-226.33739	-2.4988852	-179.63002	-0.46341437	-89.363556	106.07579	146
295	0.8569348315934693	2.719812911227879	0.03342150396423761	8.324459809208264	67	0.00017061304519830619	6	236	-38.015022	-226.4257	-2.4626532	-180.02942	-0.3747394	-89.4615	106.19997	209
296	0.8589790765561702	1.9980858682891511	0.08598722612104674	5.269744982806994	118	0.0003328334681732122	6	226	-37.36556	-225.95386	-2.4830613	-179.10114	-0.45346034	-89.07142	105.90838	25
297	0.7357766287675784	4.650280746447953	0.026779800218559236	8.335682099434457	364	0.5459511554744703	2	209	-37.82813	-226.38058	-2.4330935	-179.74387	-0.5272035	-89.382576	106.12136	162
298	0.6807256992863492	4.372956094894041	0.035001552973673286	9.413499097397034	366	0.00010007707282550967	9	239	-37.9275	-226.37155	-2.445869	-179.89265	-0.50392145	-89.4283	106.14033	196
299	0.7078590921384913	4.133872959200102	0.05248537557661718	1.737951506837692	75	0.011372297631978237	5	160	-88.73439	-224.86743	-2.4650328	-179.83342	-0.32958022	-99.24597	101.902626	263
