	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_alpha	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_config__threshold	param_selector_estimator_config__alpha	param_selector_estimator_config__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
74	0.9122539294804368	1.52599176552043	0.017739027982285358	4.248528656400959	305	3.061789389116515	2.258097576283802	10	mean	0.22738054309119968	0.07315561925557253	-48.64433	-3111.6575	-25.564945	-93.1686	-37.865105	-663.38007	1368.8663	65
75	0.8524782445484698	1.4735656962525716	0.014108564532349157	7.852710245335439	283	0.02028907908498734	27.899691769321947	10	mean	0.4340210454375037	0.38510825504719504	-48.75166	-3111.7542	-25.620794	-93.447334	-39.78706	-663.8722	1368.6427	103
76	0.9076035995123527	4.9375108538487344	0.2405919483973134	5.099801310856512	185	12.245391121463795	0.01663172139596428	3	1.5*mean	0.2925149000418442	0.024191697253041336	-49.86893	-3111.9104	-25.70087	-93.74333	-40.946648	-664.434	1368.4147	125
77	0.8042130584045781	0.9816388178309606	0.10893415461222923	3.8056065972961073	309	0.01573949398096938	5.311678186864503	2	1.5*mean	0.2202374079074691	0.17159600527748703	-44.998787	-3111.4563	-28.73167	-90.62837	-39.41627	-663.04626	1368.9071	44
78	0.687995737771494	2.063781834390361	0.15281154587864446	8.560986268239745	159	0.49806171611396655	13.373319820143255	7	1.5*mean	0.5198132885256674	0.08429060395347555	-48.228535	-3111.569	-25.536572	-93.15028	-39.903614	-663.6776	1368.6462	86
79	0.9302200850000384	2.114050493257197	0.07133162529711515	9.127618531853216	221	3.393612078658473	0.11355110336859019	10	1.5*median	0.32248720917759377	0.019574697761307908	-44.43008	-3111.7517	-25.626173	-93.07751	-39.562386	-662.8896	1369.1918	40
80	0.918683789608607	4.298515449621459	0.027684053799810843	7.594023305520574	147	11.416533623567334	0.6753938491331769	6	median	0.38194820526383944	0.1954809119639978	-50.35736	-3111.8623	-25.882137	-93.662735	-41.113884	-664.5757	1368.3065	129
81	0.6921466366911442	0.3522848376415918	0.011051700952848735	2.4428416703357785	184	0.11057381249885453	1.8086786052371573	6	1.5*median	0.27345992403446556	0.02766935233698379	-48.909092	-3111.7764	-26.022392	-93.25325	-40.791733	-664.1506	1368.4938	114
82	0.9696837669035498	2.9503351496888865	0.0897411964750334	4.3379161107603075	335	0.09920102438286668	0.2839175963683567	9	median	0.23890867570278426	0.1094110344310297	-49.68083	-3111.2688	-26.442894	-93.217514	-34.980995	-663.1182	1368.7993	50
83	0.989782898727824	1.4397592662735574	0.05127164302457431	2.058744383170587	287	28.611923672782904	1.1651838298184478	9	mean	0.5807896062849335	0.16450945181092708	-51.74641	-3112.0134	-26.126755	-93.96824	-42.280216	-665.227	1368.025	144
84	0.7405431832582456	3.3630328992146605	0.12850491563514443	2.744790094228073	230	0.024517619565603735	33.00874204623053	10	1.5*median	0.30301915686344444	0.21024439336123973	-47.70361	-3111.7717	-25.21336	-92.98487	-39.816944	-663.4981	1368.8607	72
85	0.7025890495348983	0.8175394793209068	0.024058969641666334	7.0527778281176365	222	1.4821935979844005	0.23048979055890131	5	0.5*mean	0.23782853747845367	0.20651208520247832	-46.257122	-3111.4	-25.34843	-93.19363	-34.922188	-662.22424	1369.3788	8
86	0.9695650263221475	1.6648601669663612	0.03338933922956651	6.382767159750877	316	11.53241464989147	0.23682358296150435	5	median	0.5397783482508954	0.05561226605506977	-49.41389	-3111.9065	-25.980116	-93.512054	-41.578903	-664.4783	1368.3837	126
87	0.9291081741189159	2.780675751059229	0.01887189872995084	3.571631551043933	270	1.1055737691134677	9.272490070015529	7	1.5*median	0.3490799928339757	0.20083009326382156	-47.622715	-3111.75	-25.619263	-92.96026	-40.7031	-663.7311	1368.7144	90
88	0.695843151882381	0.5373135625702467	0.06349506204934582	9.912504418034422	169	0.7782677017793639	0.12974420890574895	2	1.5*mean	0.5416154278199884	0.049498593353656355	-42.124947	-3111.2114	-25.659891	-93.28127	-36.351643	-661.7258	1369.5516	6
89	0.6643760663030718	2.431397400662143	0.0391934047296964	4.921401692413742	185	0.3750900715000355	7.217739636196643	9	0.5*mean	0.2898161943186188	0.12238572806497602	-47.196228	-3111.5613	-25.750978	-93.28376	-39.823555	-663.52313	1368.729	73
90	0.741934859513135	2.4752234000304205	0.014133782392718727	3.9159040032282757	358	5.537744270450904	0.5342881449828911	8	median	0.3182448924203933	0.29176418593127773	-48.086483	-3111.822	-26.170835	-93.48055	-39.13312	-663.7386	1368.7548	91
91	0.8214286415472433	2.4484027857002806	0.02364747941193392	4.5067781801832405	235	0.03362231622356515	0.33759024810643257	8	1.5*mean	0.253151358480931	0.46585943317551937	-47.353794	-3111.1692	-25.9125	-91.576164	-37.035065	-662.6094	1369.0133	26
92	0.9392444339170984	3.4620276814445727	0.035635936399231315	1.8286979635288996	282	2.2840294724980397	0.10459976956035957	2	mean	0.2075527635315703	0.08350836447135779	-50.23453	-3111.7444	-26.22579	-93.38473	-39.78575	-664.275	1368.408	120
93	0.787899992477936	3.6590727052999146	0.15128273073636683	9.098785619897486	314	15.901595625015398	7.813693989366526	6	0.5*median	0.6357717468609972	0.4541138920646604	-50.16245	-3111.9397	-25.570946	-93.58558	-42.11229	-664.6742	1368.2938	132
94	0.7639965944863918	1.70020249653703	0.06453758283159924	1.720284205294782	168	0.1497969077465002	0.016067689528529227	10	1.5*median	0.20328274569745783	0.3203441370874229	-49.103947	-3111.7173	-25.994165	-93.22	-39.29601	-663.8663	1368.6228	102
95	0.8386730066250904	3.191024419646522	0.010575400001481725	1.754072830647849	345	47.44629819749368	10.832071494269014	10	mean	0.32997065767955625	0.01599094974090532	-52.825256	-3112.0205	-26.451036	-94.28269	-43.253647	-665.7666	1367.7258	150
96	0.8011483719707394	4.779605701910761	0.024703695364742668	8.117484681147161	388	0.029408818192416968	8.968864276232416	3	1.5*median	0.5331755477624787	0.3220944183891968	-48.6366	-3111.8079	-25.596687	-93.24867	-40.710197	-664.00006	1368.598	110
97	0.6580244674370774	0.6753380095283353	0.023514256160842625	5.6345359911884545	251	0.044829226886915534	1.2248423496114231	9	0.5*median	0.2384765503582712	0.24765325980515976	-40.085598	-3111.119	-25.963848	-92.46936	-36.475666	-661.22266	1369.7761	2
98	0.8736324347303441	4.881474966983849	0.06792509488642771	3.4684456832668373	280	0.14603082427904962	13.692437602307393	2	1.5*median	0.23501142866823554	0.01960017623909807	-49.002274	-3111.775	-25.501802	-92.97774	-38.92297	-663.63586	1368.7852	82
99	0.9078790201882629	0.7244071543079725	0.013633333557889454	6.642614150136434	175	0.399976649437636	24.574065424703072	7	median	0.34773448609672153	0.04240409509202212	-50.587727	-3111.9185	-25.835585	-93.69892	-40.83452	-664.5751	1368.3392	128
100	0.8184744101922627	1.046985083078759	0.016493709844386726	9.850225014566556	148	0.02388692877775639	0.4011250825268925	2	median	0.31657978184864305	0.0905281545347885	-46.179806	-3111.617	-25.61603	-93.537125	-36.169205	-662.6238	1369.2749	28
101	0.6272249500445913	0.21454795429642137	0.08603222495604293	4.337931793910856	394	36.80675987098939	0.012322939482693952	3	0.5*mean	0.3767036999012704	0.02371765093997495	-51.85506	-3112.0217	-25.705368	-93.98809	-42.717834	-665.25757	1368.014	146
102	0.9357984163517695	1.1176957796258538	0.13123692524150765	2.379015796196548	343	2.0597613760070734	0.09521155582607399	10	median	0.5610060499123667	0.016395577477069496	-48.252995	-3111.4817	-26.35534	-93.322525	-38.01885	-663.4862	1368.7062	71
103	0.9649010287460168	2.177441374283315	0.04559903726396872	9.427142074365369	153	6.125027484120036	0.41826435494232195	3	1.5*median	0.39043978898615095	0.03375201479422163	-45.716537	-3111.811	-25.575338	-93.43933	-41.33357	-663.5752	1368.84	76
104	0.9568337027943958	2.1688757078664405	0.06408885856861178	6.77236757963164	124	1.2713459344655247	0.032023675008531594	2	mean	0.4827416382349776	0.111917767599102	-40.814972	-3111.4531	-25.43329	-93.10618	-37.194717	-661.60046	1369.7562	4
105	0.9965939818235631	4.5240760503221775	0.03621764249637148	1.3450834882624925	365	0.015169562127503143	0.6308764852101038	7	0.5*median	0.25295307905634135	0.014010675293830259	-47.95267	-3111.344	-26.329441	-93.101456	-38.702175	-663.48596	1368.6262	70
106	0.6999209326081671	0.9960964790480381	0.015260968584381212	2.1651312266187315	143	11.541684052977887	0.05701203083850723	4	1.5*mean	0.4896000521216176	0.011622895554135532	-49.706814	-3111.8696	-26.13203	-93.5335	-41.72579	-664.59357	1368.2976	131
107	0.6652250419844801	3.9153038101647764	0.028526660756843552	7.002487911178986	315	19.474282696893003	4.344359519847012	3	1.5*mean	0.42910828609344115	0.09761773845054637	-51.700104	-3111.9236	-26.01976	-93.86532	-42.39541	-665.18085	1368.0001	143
108	0.8292706841805685	3.3933324429801774	0.23147597658066288	5.831535794748725	390	0.11658442350058362	6.353578878040051	5	1.5*mean	0.24588494778641756	0.33084449809948285	-48.956303	-3111.8484	-25.72494	-93.013405	-38.09649	-663.5279	1368.8878	74
109	0.7384635737450111	2.572669749143749	0.026033913097135597	5.061467876916155	192	13.255042623169398	0.02978726955057909	4	0.5*mean	0.27078385424452794	0.041590744067335574	-48.579224	-3111.8843	-25.835463	-93.49181	-41.784283	-664.31494	1368.4631	122
110	0.9168324284797127	3.840807299560911	0.02737460737761714	3.9105139223661762	182	0.6740848181761981	2.6158250719017992	8	median	0.6415614328240162	0.018584595467202765	-48.51458	-3111.659	-25.833996	-93.29233	-39.07883	-663.6757	1368.6987	85
111	0.7482503992714774	4.72893251639564	0.10494044698349286	7.991530871074579	394	0.9381050161077735	37.88541482084639	5	median	0.337823201766713	0.025813936916502966	-49.83404	-3111.859	-25.400974	-93.4591	-40.706482	-664.25183	1368.4875	117
112	0.6302797628314166	2.2932614211525917	0.028232292383470355	6.130691624131615	289	0.02480317175758106	3.5389947415805207	6	1.5*median	0.5527132930344502	0.3141571809029139	-45.20916	-3111.642	-25.574852	-93.00658	-37.330784	-662.55273	1369.3226	23
113	0.6291803688181736	2.1777682627067767	0.2156512898782318	8.572273600621173	301	2.3386034167807868	22.873242866897165	3	0.5*mean	0.40264226861990665	0.08803975354236475	-45.653866	-3111.5164	-25.278303	-93.10007	-38.47951	-662.8056	1369.11	36
114	0.9358297148018737	2.187155173445178	0.0359167196042435	2.8662332757719624	119	0.011639969751974297	0.12198120123614235	9	mean	0.22125472008511907	0.03892420591733378	-48.957275	-3111.6638	-25.323212	-93.17161	-31.884405	-662.2001	1369.5476	7
115	0.8111158989893779	1.5439536598512265	0.17639023087001954	3.3934522147860253	209	0.05106215690346196	0.2898333028953335	5	1.5*median	0.2607226421164794	0.051263656446993704	-43.653477	-3111.5776	-26.189447	-92.93192	-37.237396	-662.318	1369.4164	13
116	0.6295812586446087	4.474481000548681	0.052238755165318125	4.441076258777676	181	0.29898265512530275	0.054472349559881464	5	1.5*median	0.3641682588829567	0.3584728921851674	-48.52751	-3111.5208	-25.94267	-92.900856	-37.630432	-663.30444	1368.829	64
117	0.9484139697376465	1.8058025807254834	0.039347537212678654	9.209145285078044	234	8.409184329306896	0.018542680279973543	2	0.5*mean	0.6434458279408157	0.20700154662782158	-48.27216	-3111.8667	-25.26771	-93.005295	-39.755306	-663.6335	1368.8376	81
118	0.6618740164645858	2.4680685893533827	0.15764372604021662	8.735708631869846	135	19.94726243457182	0.08436500102335553	3	0.5*median	0.6035048678010205	0.037832915446969845	-50.122807	-3111.9556	-25.731064	-93.549835	-41.266747	-664.5252	1368.3866	127
119	0.7411947092414072	3.083535747488841	0.024894970760844157	9.443753495281118	398	0.034762730176817476	0.05219396020533292	5	1.5*median	0.28353375600468145	0.19468371110115534	-47.064213	-3111.4448	-25.696272	-92.665085	-37.38561	-662.8512	1369.0408	37
120	0.625773947304014	1.680329270504155	0.046023325926707166	9.537860590635717	129	0.03461699280330518	0.05654557575047084	4	0.5*mean	0.3865650569439581	0.01230856572530111	-45.753666	-3111.4033	-25.346003	-93.043015	-36.565514	-662.42224	1369.2646	18
121	0.7286513758190027	4.924128542985475	0.24729033147846358	8.382071318977044	364	0.01869870356009121	0.061185733001154936	2	mean	0.32805636867927285	0.358161536867071	-47.72407	-3111.579	-27.3018	-93.857994	-37.524773	-663.59753	1368.6997	78
122	0.6820449970162387	1.844408665486745	0.19168188379900467	8.87464729461354	219	6.2224597254781555	16.250545217121267	4	mean	0.33229221852877916	0.3517533735440479	-48.117546	-3111.6514	-25.280294	-93.28241	-40.759834	-663.81824	1368.614	99
123	0.8008900858766229	1.0647820750233377	0.04968163895521129	8.190430518992247	349	0.9411417287478993	3.233192876765484	3	0.5*mean	0.669593311832122	0.11993794305877957	-46.220154	-3111.1362	-25.531157	-93.018135	-35.70226	-662.3216	1369.1726	14
124	0.6066324417740728	4.339900288411011	0.015501182487628018	5.430191303144564	330	0.15310770565967385	3.066648329362538	5	1.5*median	0.3181868870548934	0.30494744228870035	-47.075882	-3111.6726	-25.633265	-92.50845	-39.213787	-663.2208	1368.9563	61
125	0.9624336103932287	2.14525838428762	0.2965001003388696	2.5765817059186613	247	4.643047169576108	6.072407688355641	2	mean	0.367288885518601	0.09584326109680771	-49.917458	-3111.3462	-27.153872	-93.29971	-39.86314	-664.31604	1368.1575	123
126	0.6092265354943941	0.4524323355260187	0.10004871944585055	9.730697822762355	285	0.9061847100403774	1.7728161412431054	3	1.5*mean	0.4393134096200547	0.025407218677560406	-40.520676	-3111.534	-25.241673	-93.34321	-33.286427	-660.7852	1370.2699	1
127	0.9049491029566039	0.23533293251063037	0.015268133859537012	2.90021453892904	110	1.4000789972373997	0.41012616806660707	8	0.5*mean	0.2790693080912252	0.01903724891291924	-50.018093	-3111.6445	-25.860485	-93.25438	-40.792957	-664.3141	1368.329	121
128	0.7271005520169846	4.839092409642722	0.016081853747833413	8.087717161151684	382	0.06129036242604223	15.887644857998318	2	1.5*median	0.25313332654109305	0.0235665287066858	-48.413982	-3111.7795	-25.455074	-93.31411	-40.205624	-663.8337	1368.6774	101
129	0.8226267789643172	1.4624535311350828	0.04485212890884413	8.545546949407635	399	0.02293989150484008	4.1288031407004055	10	median	0.2824819234838101	0.13930112944882614	-44.40467	-3111.5938	-26.43461	-93.702774	-36.943684	-662.6159	1369.2635	27
130	0.6117998766027802	2.7472892303337084	0.03902555800807261	2.452224477196176	167	2.9190562036056145	0.6139300734431737	10	1.5*median	0.20039754986675715	0.018815701650052575	-47.66406	-3111.795	-26.183634	-93.07439	-40.01018	-663.7455	1368.731	92
131	0.9108385507081924	1.2436456248473646	0.04692571244474722	7.078537574521595	225	0.49001277605388266	11.549704975637813	8	median	0.5163251645550763	0.07729437019511666	-45.51871	-3111.6963	-25.942719	-93.079544	-39.00533	-663.0485	1369.0706	46
132	0.6318753960108424	2.5957193869251163	0.1835790467775432	5.780052655282687	109	25.231825530201814	15.575303792623151	8	0.5*mean	0.31784121711792673	0.05124640790432355	-51.709137	-3111.9573	-25.90855	-93.92081	-42.69681	-665.2385	1367.9872	145
133	0.7343047586055729	1.529262375508547	0.04788649477718688	1.4196350541862697	314	0.01828150893761156	4.134802015989983	2	1.5*median	0.6651164168879723	0.016594300327020008	-47.336723	-3111.5981	-25.505325	-92.66759	-41.029068	-663.6273	1368.6853	79
134	0.7560276323730465	2.2375111638773366	0.0382086112865445	1.5909808081607362	390	0.0316135216279465	0.016067744940684785	5	0.5*median	0.43213736209097714	0.10809087048990648	-46.41619	-3111.3794	-25.173553	-92.953354	-36.59579	-662.50366	1369.2053	22
135	0.6149141898772813	4.207828877079481	0.044894307785935506	5.8459521721508265	156	14.979754226081294	0.019777220626131936	8	mean	0.6051467022670338	0.013760213478100183	-50.72107	-3111.9536	-25.83643	-93.85681	-41.72986	-664.81964	1368.2216	136
136	0.9551019371598156	0.600315798174506	0.10199407539071748	6.24146629355959	385	2.9451420419529457	10.13469020689955	9	1.5*mean	0.5256029660493575	0.18801701037367868	-48.040405	-3111.704	-26.100132	-92.810905	-37.0619	-663.1435	1369.0217	54
137	0.998091211239386	1.0096936001969787	0.02452304656302835	5.106434537046888	123	0.016537729239856098	0.16254128444342483	7	0.5*median	0.6951058482037274	0.3985345956576856	-47.87096	-3110.9255	-28.12508	-92.46766	-33.104614	-662.4987	1368.947	21
138	0.8029101977262929	0.33766392179353916	0.030600161068390287	9.397743075853706	117	2.3004772175383312	0.8379722137610899	9	0.5*mean	0.48403747162397615	0.014012832673892379	-47.370346	-3111.5818	-25.490433	-93.27179	-38.05133	-663.15314	1368.9524	56
139	0.8486483981583048	1.0571041353646564	0.010325359098600741	9.182875872209937	219	0.8339680076528293	0.5376545555943604	3	mean	0.4627108436667803	0.014595623897531022	-47.199196	-3111.5618	-25.622988	-93.178566	-39.651543	-663.4428	1368.7744	69
140	0.7941018133987159	1.9452237574469293	0.035234485582050466	9.439561674745658	162	0.022899478433279906	0.5729169031980373	8	1.5*mean	0.28282799635945577	0.16736288581713726	-46.27033	-3111.45	-25.533823	-92.52155	-37.060192	-662.5672	1369.2034	25
141	0.8567615543554363	3.4863825350466677	0.0166965719671702	7.326779242902015	170	0.03332797904054468	35.77160817971832	9	0.5*mean	0.4849531503964135	0.2215411606380303	-50.840714	-3111.8655	-25.47518	-93.78496	-41.65753	-664.72473	1368.2264	134
142	0.8509611986399679	3.480324920386147	0.07841555670792734	7.236096674161744	173	1.2382979180489206	0.3234694847209978	6	1.5*mean	0.5544658591105706	0.013073774472815552	-48.475563	-3111.7544	-25.38662	-93.664154	-40.279186	-663.912	1368.6224	109
143	0.7366154564126624	4.087208174438243	0.0180237787502202	6.943337915876412	104	0.19232704685213425	16.53842463969323	8	0.5*median	0.23011116638464127	0.14065645401659788	-50.70313	-3111.8494	-25.971708	-93.68129	-41.787598	-664.79865	1368.173	135
144	0.6357574731079596	4.73387908793871	0.02421066733231447	6.455153506132674	182	18.325315208998934	13.101280625134343	3	median	0.28488099071127193	0.11119700867322552	-51.82133	-3111.9795	-25.98734	-93.93576	-42.163063	-665.17737	1368.0345	142
145	0.7689313594718936	2.998907953863577	0.06204607247689267	6.9939505855232715	264	0.9407530149945377	1.050304224845534	3	0.5*mean	0.3970732193311778	0.049977648536624196	-45.56537	-3111.7146	-25.902468	-93.12075	-37.457176	-662.75214	1369.2505	33
146	0.6984015467222838	2.728392610516333	0.023091157961804085	6.935150175027552	161	0.042548638763334444	0.047553814269278245	2	0.5*median	0.6937994715882951	0.11065598147891831	-44.10223	-3111.243	-25.570683	-93.087265	-33.136227	-661.42786	1369.7408	3
147	0.7264400976008372	2.3163950667659616	0.025190571775510266	3.9933565928089005	315	0.7630802886429439	0.5218918592500813	5	1.5*median	0.3559929780923762	0.016718211624083296	-47.553627	-3111.5	-26.348167	-92.95614	-39.911385	-663.6539	1368.6161	83
148	0.8059349394182376	0.438542167075879	0.11992740291609952	9.451413287903563	366	0.8715404730450724	0.281026579005272	3	0.5*mean	0.24107135107738856	0.013055755125609204	-45.25921	-3111.5457	-26.501453	-94.17273	-37.754627	-663.04675	1368.9966	45
149	0.7829920278125407	0.33647962759753286	0.17221961921196882	5.646758270223274	375	0.06216487980190868	0.7954719039867374	3	1.5*mean	0.33288600477455144	0.4722867874507619	-46.986633	-3111.2688	-29.326042	-91.60816	-34.260513	-662.69	1369.0176	30
